# 性能对比数据汇总 (论文格式)
# 维度: 2D | 总记录数: 3000 | 生成时间: 14-Mar-2026 21:40:05

# 主要性能指标 (均值±标准差)
算法,成功率(%),收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,100.0,0.034±0.028,2320.66±122.18,0.034±0.028,269±171,0.470±0.037
RRT_Connect_Basic,100.0,0.009±0.004,2144.11±97.62,0.009±0.004,69±10,0.503±0.065
RRT_Star_Basic,100.0,0.115±0.102,1971.72±18.90,9.995±2.520,3850±104,0.288±0.083
Informed_RRT_Star_Basic,100.0,0.081±0.037,2315.86±104.12,0.306±0.081,3804±110,0.414±0.024
SC_RRT_Basic,100.0,0.020±0.013,2003.42±60.97,0.020±0.013,206±32,0.156±0.128
Dynamic_RRT_Basic,100.0,0.038±0.031,2281.84±125.50,0.038±0.031,293±157,0.462±0.035

# 详细运行数据
算法,运行序号,成功,收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Connect_Basic,2600,1,0.007,2077.81,0.007,60,0.505
RRT_Star_Basic,2601,1,0.139,1989.41,6.275,3764,0.219
Informed_RRT_Star_Basic,2602,1,0.078,2174.86,0.240,3676,0.403
SC_RRT_Basic,2603,1,0.012,2030.91,0.012,217,0.036
Dynamic_RRT_Basic,2604,1,0.020,2314.48,0.021,217,0.440
RRT_Basic,2605,1,0.029,2188.49,0.029,253,0.407
RRT_Connect_Basic,2606,1,0.008,2176.35,0.008,64,0.455
RRT_Star_Basic,2607,1,0.046,1968.65,8.970,3973,0.306
Informed_RRT_Star_Basic,2608,1,0.099,2312.91,0.254,3540,0.346
SC_RRT_Basic,2609,1,0.018,1977.41,0.018,290,0.018
Dynamic_RRT_Basic,2610,1,0.010,2138.29,0.010,133,0.479
RRT_Basic,2611,1,0.026,2339.81,0.027,249,0.541
RRT_Connect_Basic,2612,1,0.007,2060.13,0.007,58,0.463
RRT_Star_Basic,2613,1,0.137,2010.72,8.449,3763,0.334
Informed_RRT_Star_Basic,2614,1,0.041,2226.99,0.262,3896,0.399
SC_RRT_Basic,2615,1,0.011,2171.88,0.011,193,0.555
Dynamic_RRT_Basic,2616,1,0.069,2367.39,0.069,546,0.431
RRT_Basic,2617,1,0.034,2293.28,0.034,307,0.505
RRT_Connect_Basic,2618,1,0.007,2083.67,0.007,61,0.451
RRT_Star_Basic,2619,1,0.146,1994.79,9.710,3845,0.354
Informed_RRT_Star_Basic,2620,1,0.048,2246.19,0.255,3940,0.363
SC_RRT_Basic,2621,1,0.014,2090.90,0.014,241,0.386
Dynamic_RRT_Basic,2622,1,0.056,2291.03,0.057,532,0.474
RRT_Basic,2623,1,0.017,2250.78,0.017,146,0.513
RRT_Connect_Basic,2624,1,0.006,2103.32,0.006,60,0.440
RRT_Star_Basic,2625,1,0.058,1992.83,8.654,3890,0.337
Informed_RRT_Star_Basic,2626,1,0.076,2351.39,0.246,3821,0.401
SC_RRT_Basic,2627,1,0.011,2119.32,0.011,215,0.064
Dynamic_RRT_Basic,2628,1,0.017,2252.84,0.018,202,0.451
RRT_Basic,2629,1,0.049,2311.38,0.049,444,0.441
RRT_Connect_Basic,2630,1,0.011,2335.59,0.011,88,0.480
RRT_Star_Basic,2631,1,0.163,1963.69,8.197,3907,0.351
Informed_RRT_Star_Basic,2632,1,0.058,2345.39,0.265,3908,0.406
SC_RRT_Basic,2633,1,0.009,1943.96,0.009,173,0.018
Dynamic_RRT_Basic,2634,1,0.025,2176.47,0.025,264,0.429
RRT_Basic,2635,1,0.017,2292.14,0.017,177,0.449
RRT_Connect_Basic,2636,1,0.008,2121.23,0.008,76,0.572
RRT_Star_Basic,2637,1,0.131,1956.13,7.406,3871,0.322
Informed_RRT_Star_Basic,2638,1,0.043,2286.50,0.258,3994,0.439
SC_RRT_Basic,2639,1,0.016,1977.71,0.016,280,0.326
Dynamic_RRT_Basic,2640,1,0.027,2355.84,0.028,269,0.520
RRT_Basic,2641,1,0.065,2522.44,0.065,623,0.500
RRT_Connect_Basic,2642,1,0.008,2070.44,0.008,61,0.461
RRT_Star_Basic,2643,1,0.070,1961.74,9.212,3919,0.324
Informed_RRT_Star_Basic,2644,1,0.066,2444.20,0.250,3771,0.426
SC_RRT_Basic,2645,1,0.010,1964.05,0.010,175,0.205
Dynamic_RRT_Basic,2646,1,0.027,2321.71,0.027,291,0.462
RRT_Basic,2647,1,0.025,2353.80,0.025,236,0.496
RRT_Connect_Basic,2648,1,0.008,2157.94,0.008,69,0.535
RRT_Star_Basic,2649,1,0.065,1966.04,7.587,3769,0.343
Informed_RRT_Star_Basic,2650,1,0.063,2297.13,0.267,3671,0.402
SC_RRT_Basic,2651,1,0.008,1971.14,0.008,166,0.025
Dynamic_RRT_Basic,2652,1,0.032,2162.57,0.033,297,0.457
RRT_Basic,2653,1,0.034,2442.54,0.034,312,0.498
RRT_Connect_Basic,2654,1,0.009,2085.69,0.009,89,0.495
RRT_Star_Basic,2655,1,0.047,1967.44,8.396,3918,0.307
Informed_RRT_Star_Basic,2656,1,0.038,2111.16,0.257,4011,0.352
SC_RRT_Basic,2657,1,0.010,1981.66,0.010,188,0.254
Dynamic_RRT_Basic,2658,1,0.021,2419.35,0.022,214,0.485
RRT_Basic,2659,1,0.042,2471.35,0.042,389,0.501
RRT_Connect_Basic,2660,1,0.008,2095.09,0.008,63,0.449
RRT_Star_Basic,2661,1,0.082,1978.37,7.804,3872,0.359
Informed_RRT_Star_Basic,2662,1,0.048,2256.30,0.253,3870,0.428
SC_RRT_Basic,2663,1,0.011,2042.31,0.011,198,0.265
Dynamic_RRT_Basic,2664,1,0.035,2367.39,0.035,305,0.476
RRT_Basic,2665,1,0.012,2154.00,0.012,113,0.412
RRT_Connect_Basic,2666,1,0.007,2072.71,0.007,67,0.456
RRT_Star_Basic,2667,1,0.031,1936.97,7.797,3942,0.163
Informed_RRT_Star_Basic,2668,1,0.067,2457.34,0.252,3647,0.445
SC_RRT_Basic,2669,1,0.011,2043.31,0.011,220,0.028
Dynamic_RRT_Basic,2670,1,0.041,2596.50,0.041,338,0.514
RRT_Basic,2671,1,0.019,2320.18,0.020,181,0.508
RRT_Connect_Basic,2672,1,0.006,2057.29,0.006,63,0.470
RRT_Star_Basic,2673,1,0.067,1938.86,8.454,3861,0.344
Informed_RRT_Star_Basic,2674,1,0.056,2283.47,0.254,3850,0.433
SC_RRT_Basic,2675,1,0.008,1941.07,0.008,154,0.154
Dynamic_RRT_Basic,2676,1,0.033,2443.76,0.033,304,0.483
RRT_Basic,2677,1,0.035,2498.19,0.035,338,0.444
RRT_Connect_Basic,2678,1,0.009,2241.13,0.009,75,0.591
RRT_Star_Basic,2679,1,0.063,1961.77,9.173,3922,0.130
Informed_RRT_Star_Basic,2680,1,0.048,2251.05,0.270,3921,0.382
SC_RRT_Basic,2681,1,0.011,2122.96,0.011,212,0.352
Dynamic_RRT_Basic,2682,1,0.031,2171.67,0.031,301,0.494
RRT_Basic,2683,1,0.026,2299.63,0.026,225,0.507
RRT_Connect_Basic,2684,1,0.008,2213.45,0.008,69,0.530
RRT_Star_Basic,2685,1,0.039,1970.39,9.368,3982,0.187
Informed_RRT_Star_Basic,2686,1,0.084,2408.95,0.250,3726,0.452
SC_RRT_Basic,2687,1,0.008,1931.52,0.008,162,0.126
Dynamic_RRT_Basic,2688,1,0.022,2138.29,0.022,225,0.410
RRT_Basic,2689,1,0.013,2150.80,0.014,147,0.519
RRT_Connect_Basic,2690,1,0.007,2026.24,0.007,59,0.421
RRT_Star_Basic,2691,1,0.157,1962.40,7.765,3759,0.338
Informed_RRT_Star_Basic,2692,1,0.132,2419.43,0.241,3627,0.422
SC_RRT_Basic,2693,1,0.010,1938.46,0.010,182,0.019
Dynamic_RRT_Basic,2694,1,0.014,2100.11,0.014,157,0.439
RRT_Basic,2695,1,0.024,2412.05,0.024,209,0.481
RRT_Connect_Basic,2696,1,0.007,2092.95,0.007,60,0.488
RRT_Star_Basic,2697,1,0.153,2033.36,8.630,3701,0.346
Informed_RRT_Star_Basic,2698,1,0.049,2224.34,0.261,3892,0.393
SC_RRT_Basic,2699,1,0.019,2082.61,0.019,374,0.341
Dynamic_RRT_Basic,2700,1,0.030,2329.21,0.030,280,0.420
RRT_Basic,2701,1,0.042,2349.76,0.042,395,0.431
RRT_Connect_Basic,2702,1,0.006,2028.47,0.006,65,0.613
RRT_Star_Basic,2703,1,0.033,1985.96,9.457,3921,0.340
Informed_RRT_Star_Basic,2704,1,0.038,2172.34,0.266,3870,0.429
SC_RRT_Basic,2705,1,0.010,1984.45,0.010,168,0.023
Dynamic_RRT_Basic,2706,1,0.050,2235.90,0.051,413,0.437
RRT_Basic,2707,1,0.020,2274.81,0.020,202,0.487
RRT_Connect_Basic,2708,1,0.007,2104.57,0.007,67,0.690
RRT_Star_Basic,2709,1,0.122,1968.38,8.055,3879,0.188
Informed_RRT_Star_Basic,2710,1,0.060,2148.30,0.260,3919,0.441
SC_RRT_Basic,2711,1,0.010,1963.60,0.010,186,0.145
Dynamic_RRT_Basic,2712,1,0.016,2138.29,0.016,178,0.479
RRT_Basic,2713,1,0.016,2213.85,0.016,132,0.509
RRT_Connect_Basic,2714,1,0.009,2237.01,0.009,72,0.579
RRT_Star_Basic,2715,1,0.086,1959.23,7.215,3924,0.325
Informed_RRT_Star_Basic,2716,1,0.057,2165.28,0.274,4061,0.359
SC_RRT_Basic,2717,1,0.009,1993.85,0.009,194,0.199
Dynamic_RRT_Basic,2718,1,0.037,2170.87,0.038,340,0.490
RRT_Basic,2719,1,0.038,2338.27,0.038,371,0.443
RRT_Connect_Basic,2720,1,0.009,2262.12,0.009,87,0.502
RRT_Star_Basic,2721,1,0.048,1940.00,8.533,3941,0.313
Informed_RRT_Star_Basic,2722,1,0.047,2257.54,0.266,3954,0.407
SC_RRT_Basic,2723,1,0.016,1932.60,0.016,251,0.012
Dynamic_RRT_Basic,2724,1,0.019,2176.47,0.019,217,0.457
RRT_Basic,2725,1,0.014,2352.60,0.014,142,0.458
RRT_Connect_Basic,2726,1,0.006,2091.43,0.006,61,0.533
RRT_Star_Basic,2727,1,0.043,1969.38,8.421,3857,0.171
Informed_RRT_Star_Basic,2728,1,0.069,2473.57,0.244,3592,0.388
SC_RRT_Basic,2729,1,0.014,2034.88,0.014,247,0.209
Dynamic_RRT_Basic,2730,1,0.024,2144.52,0.024,230,0.499
RRT_Basic,2731,1,0.011,2195.70,0.011,120,0.482
RRT_Connect_Basic,2732,1,0.007,2136.37,0.007,72,0.525
RRT_Star_Basic,2733,1,0.046,1971.24,8.043,3919,0.326
Informed_RRT_Star_Basic,2734,1,0.041,2206.11,0.255,3863,0.413
SC_RRT_Basic,2735,1,0.016,2071.84,0.016,251,0.280
Dynamic_RRT_Basic,2736,1,0.015,2176.47,0.016,179,0.493
RRT_Basic,2737,1,0.021,2288.77,0.021,195,0.467
RRT_Connect_Basic,2738,1,0.008,2221.47,0.008,72,0.500
RRT_Star_Basic,2739,1,0.078,1966.57,8.588,3873,0.365
Informed_RRT_Star_Basic,2740,1,0.065,2492.83,0.252,3634,0.431
SC_RRT_Basic,2741,1,0.016,2040.62,0.016,240,0.223
Dynamic_RRT_Basic,2742,1,0.016,2214.66,0.016,179,0.436
RRT_Basic,2743,1,0.012,2153.10,0.012,124,0.474
RRT_Connect_Basic,2744,1,0.008,2213.12,0.008,77,0.533
RRT_Star_Basic,2745,1,0.055,2025.47,9.953,3883,0.336
Informed_RRT_Star_Basic,2746,1,0.053,2192.30,0.249,3837,0.406
SC_RRT_Basic,2747,1,0.009,1934.37,0.009,185,0.048
Dynamic_RRT_Basic,2748,1,0.035,2346.95,0.035,338,0.417
RRT_Basic,2749,1,0.027,2483.44,0.027,250,0.524
RRT_Connect_Basic,2750,1,0.009,2196.36,0.009,72,0.596
RRT_Star_Basic,2751,1,0.145,2009.69,8.186,3838,0.338
Informed_RRT_Star_Basic,2752,1,0.080,2410.36,0.245,3730,0.440
SC_RRT_Basic,2753,1,0.011,2024.06,0.011,197,0.029
Dynamic_RRT_Basic,2754,1,0.165,2634.68,0.165,1097,0.428
RRT_Basic,2755,1,0.018,2279.25,0.018,165,0.419
RRT_Connect_Basic,2756,1,0.009,2099.12,0.009,78,0.450
RRT_Star_Basic,2757,1,0.112,1955.57,8.625,3916,0.343
Informed_RRT_Star_Basic,2758,1,0.051,2377.52,0.242,3746,0.377
SC_RRT_Basic,2759,1,0.008,1960.63,0.008,172,0.142
Dynamic_RRT_Basic,2760,1,0.021,2138.29,0.021,234,0.389
RRT_Basic,2761,1,0.012,2097.04,0.012,125,0.370
RRT_Connect_Basic,2762,1,0.007,2169.72,0.007,65,0.539
RRT_Star_Basic,2763,1,0.056,1942.11,8.346,3834,0.158
Informed_RRT_Star_Basic,2764,1,0.050,2185.34,0.246,3759,0.373
SC_RRT_Basic,2765,1,0.010,2020.92,0.010,193,0.315
Dynamic_RRT_Basic,2766,1,0.049,2508.08,0.049,428,0.476
RRT_Basic,2767,1,0.056,2303.69,0.056,511,0.414
RRT_Connect_Basic,2768,1,0.007,2140.76,0.007,65,0.573
RRT_Star_Basic,2769,1,0.050,1957.14,8.308,3907,0.347
Informed_RRT_Star_Basic,2770,1,0.072,2445.15,0.239,3698,0.421
SC_RRT_Basic,2771,1,0.014,1956.42,0.014,224,0.019
Dynamic_RRT_Basic,2772,1,0.037,2300.08,0.037,337,0.462
RRT_Basic,2773,1,0.038,2379.99,0.038,370,0.447
RRT_Connect_Basic,2774,1,0.008,2111.44,0.008,72,0.458
RRT_Star_Basic,2775,1,0.066,2014.73,8.749,3850,0.342
Informed_RRT_Star_Basic,2776,1,0.051,2270.74,0.262,3920,0.395
SC_RRT_Basic,2777,1,0.011,2065.80,0.011,186,0.056
Dynamic_RRT_Basic,2778,1,0.026,2486.63,0.027,242,0.471
RRT_Basic,2779,1,0.020,2169.10,0.020,179,0.440
RRT_Connect_Basic,2780,1,0.006,2058.32,0.006,63,0.423
RRT_Star_Basic,2781,1,0.043,1957.28,9.617,3991,0.329
Informed_RRT_Star_Basic,2782,1,0.056,2403.27,0.258,3831,0.415
SC_RRT_Basic,2783,1,0.012,1999.28,0.012,234,0.302
Dynamic_RRT_Basic,2784,1,0.041,2405.58,0.042,386,0.491
RRT_Basic,2785,1,0.022,2704.61,0.022,202,0.479
RRT_Connect_Basic,2786,1,0.007,2131.99,0.007,68,0.572
RRT_Star_Basic,2787,1,0.040,1981.62,9.371,3873,0.348
Informed_RRT_Star_Basic,2788,1,0.096,2299.56,0.263,3798,0.415
SC_RRT_Basic,2789,1,0.011,1948.95,0.011,199,0.237
Dynamic_RRT_Basic,2790,1,0.053,2367.39,0.053,473,0.417
RRT_Basic,2791,1,0.034,2208.70,0.034,290,0.525
RRT_Connect_Basic,2792,1,0.008,2124.24,0.008,82,0.643
RRT_Star_Basic,2793,1,0.244,1948.71,8.826,3890,0.313
Informed_RRT_Star_Basic,2794,1,0.060,2292.39,0.261,3927,0.408
SC_RRT_Basic,2795,1,0.010,1929.44,0.010,196,0.195
Dynamic_RRT_Basic,2796,1,0.032,2200.66,0.032,311,0.494
RRT_Basic,2797,1,0.017,2298.91,0.017,169,0.483
RRT_Connect_Basic,2798,1,0.008,2095.57,0.008,69,0.490
RRT_Star_Basic,2799,1,0.151,1954.24,8.775,3655,0.328
Informed_RRT_Star_Basic,2800,1,0.070,2441.55,0.251,3853,0.459
SC_RRT_Basic,2801,1,0.012,2085.89,0.012,212,0.040
Dynamic_RRT_Basic,2802,1,0.030,2176.47,0.030,250,0.399
RRT_Basic,2803,1,0.031,2268.42,0.031,273,0.422
RRT_Connect_Basic,2804,1,0.009,2337.09,0.009,81,0.556
RRT_Star_Basic,2805,1,0.186,1965.37,7.802,3856,0.328
Informed_RRT_Star_Basic,2806,1,0.080,2133.50,0.257,3902,0.405
SC_RRT_Basic,2807,1,0.009,1954.93,0.009,175,0.023
Dynamic_RRT_Basic,2808,1,0.053,2214.66,0.053,480,0.489
RRT_Basic,2809,1,0.036,2434.87,0.036,356,0.448
RRT_Connect_Basic,2810,1,0.006,1991.69,0.006,64,0.300
RRT_Star_Basic,2811,1,0.063,1947.46,7.915,4018,0.364
Informed_RRT_Star_Basic,2812,1,0.058,2473.30,0.260,3830,0.422
SC_RRT_Basic,2813,1,0.011,1962.81,0.011,185,0.153
Dynamic_RRT_Basic,2814,1,0.040,2405.58,0.040,308,0.480
RRT_Basic,2815,1,0.033,2586.61,0.033,287,0.453
RRT_Connect_Basic,2816,1,0.006,2101.24,0.006,64,0.451
RRT_Star_Basic,2817,1,0.233,1960.79,6.746,3627,0.308
Informed_RRT_Star_Basic,2818,1,0.082,2282.42,0.230,3380,0.420
SC_RRT_Basic,2819,1,0.016,2007.48,0.016,210,0.288
Dynamic_RRT_Basic,2820,1,0.043,2329.21,0.043,366,0.473
RRT_Basic,2821,1,0.020,2319.38,0.020,185,0.486
RRT_Connect_Basic,2822,1,0.006,2089.65,0.006,62,0.515
RRT_Star_Basic,2823,1,0.071,1945.69,8.889,3865,0.115
Informed_RRT_Star_Basic,2824,1,0.044,2225.03,0.253,3825,0.419
SC_RRT_Basic,2825,1,0.009,1991.86,0.009,194,0.264
Dynamic_RRT_Basic,2826,1,0.066,2138.29,0.066,549,0.428
RRT_Basic,2827,1,0.036,2285.92,0.036,306,0.401
RRT_Connect_Basic,2828,1,0.007,2138.67,0.007,68,0.490
RRT_Star_Basic,2829,1,0.045,1940.70,7.832,3714,0.332
Informed_RRT_Star_Basic,2830,1,0.050,2283.46,0.236,3762,0.431
SC_RRT_Basic,2831,1,0.010,2034.49,0.010,191,0.050
Dynamic_RRT_Basic,2832,1,0.012,2061.92,0.013,155,0.420
RRT_Basic,2833,1,0.040,2196.64,0.040,357,0.422
RRT_Connect_Basic,2834,1,0.008,2299.32,0.008,75,0.506
RRT_Star_Basic,2835,1,0.105,1977.81,6.907,3742,0.186
Informed_RRT_Star_Basic,2836,1,0.045,2212.48,0.257,3863,0.393
SC_RRT_Basic,2837,1,0.013,2043.83,0.013,195,0.187
Dynamic_RRT_Basic,2838,1,0.036,2329.21,0.037,333,0.480
RRT_Basic,2839,1,0.042,2343.49,0.042,397,0.550
RRT_Connect_Basic,2840,1,0.011,2193.02,0.011,85,0.571
RRT_Star_Basic,2841,1,0.112,1984.07,8.616,3953,0.391
Informed_RRT_Star_Basic,2842,1,0.052,2291.13,0.266,3834,0.464
SC_RRT_Basic,2843,1,0.013,2036.49,0.013,194,0.197
Dynamic_RRT_Basic,2844,1,0.016,2138.29,0.017,194,0.453
RRT_Basic,2845,1,0.036,2299.62,0.037,342,0.520
RRT_Connect_Basic,2846,1,0.006,2067.28,0.006,58,0.477
RRT_Star_Basic,2847,1,0.248,1963.36,6.898,3730,0.319
Informed_RRT_Star_Basic,2848,1,0.060,2477.23,0.270,3835,0.406
SC_RRT_Basic,2849,1,0.010,2019.25,0.010,174,0.046
Dynamic_RRT_Basic,2850,1,0.028,2176.47,0.028,283,0.394
RRT_Basic,2851,1,0.041,2468.31,0.042,411,0.496
RRT_Connect_Basic,2852,1,0.009,2291.74,0.009,77,0.549
RRT_Star_Basic,2853,1,0.093,1985.58,7.958,3849,0.366
Informed_RRT_Star_Basic,2854,1,0.077,2199.21,0.253,3855,0.392
SC_RRT_Basic,2855,1,0.009,1960.96,0.009,183,0.013
Dynamic_RRT_Basic,2856,1,0.036,2280.11,0.036,330,0.482
RRT_Basic,2857,1,0.033,2330.55,0.033,287,0.498
RRT_Connect_Basic,2858,1,0.010,2197.47,0.010,76,0.587
RRT_Star_Basic,2859,1,0.052,1984.05,7.608,3837,0.233
Informed_RRT_Star_Basic,2860,1,0.068,2260.45,0.237,3638,0.379
SC_RRT_Basic,2861,1,0.020,2256.48,0.020,288,0.091
Dynamic_RRT_Basic,2862,1,0.067,2513.56,0.068,553,0.484
RRT_Basic,2863,1,0.016,2175.74,0.016,146,0.466
RRT_Connect_Basic,2864,1,0.007,1991.84,0.007,59,0.364
RRT_Star_Basic,2865,1,0.073,1969.18,8.154,3955,0.316
Informed_RRT_Star_Basic,2866,1,0.047,2504.66,0.248,3809,0.414
SC_RRT_Basic,2867,1,0.011,2021.64,0.011,223,0.045
Dynamic_RRT_Basic,2868,1,0.043,2540.25,0.043,347,0.440
RRT_Basic,2869,1,0.028,2391.57,0.029,238,0.503
RRT_Connect_Basic,2870,1,0.009,2122.97,0.009,65,0.391
RRT_Star_Basic,2871,1,0.039,1972.68,8.956,3933,0.160
Informed_RRT_Star_Basic,2872,1,0.112,2368.70,0.237,3733,0.416
SC_RRT_Basic,2873,1,0.010,1980.66,0.010,180,0.221
Dynamic_RRT_Basic,2874,1,0.028,2291.03,0.028,283,0.480
RRT_Basic,2875,1,0.034,2321.26,0.034,316,0.469
RRT_Connect_Basic,2876,1,0.006,2045.25,0.006,61,0.471
RRT_Star_Basic,2877,1,0.102,1970.88,7.346,3718,0.308
Informed_RRT_Star_Basic,2878,1,0.093,2354.41,0.245,3591,0.412
SC_RRT_Basic,2879,1,0.011,1960.18,0.011,177,0.026
Dynamic_RRT_Basic,2880,1,0.013,2329.21,0.013,151,0.488
RRT_Basic,2881,1,0.036,2252.58,0.036,324,0.466
RRT_Connect_Basic,2882,1,0.008,2198.24,0.008,80,0.585
RRT_Star_Basic,2883,1,0.060,1954.84,8.659,3840,0.346
Informed_RRT_Star_Basic,2884,1,0.056,2129.75,0.255,3844,0.414
SC_RRT_Basic,2885,1,0.009,1939.47,0.009,166,0.128
Dynamic_RRT_Basic,2886,1,0.038,2176.47,0.038,360,0.465
RRT_Basic,2887,1,0.012,2321.42,0.012,105,0.467
RRT_Connect_Basic,2888,1,0.008,2157.25,0.008,66,0.540
RRT_Star_Basic,2889,1,0.027,1938.39,8.266,3895,0.115
Informed_RRT_Star_Basic,2890,1,0.045,2304.14,0.243,3698,0.398
SC_RRT_Basic,2891,1,0.009,1943.35,0.009,193,0.093
Dynamic_RRT_Basic,2892,1,0.013,2138.29,0.013,142,0.428
RRT_Basic,2893,1,0.027,2224.84,0.027,226,0.450
RRT_Connect_Basic,2894,1,0.006,2013.02,0.006,55,0.393
RRT_Star_Basic,2895,1,0.152,1977.17,7.261,3764,0.347
Informed_RRT_Star_Basic,2896,1,0.052,2399.19,0.236,3636,0.400
SC_RRT_Basic,2897,1,0.011,2051.29,0.011,215,0.051
Dynamic_RRT_Basic,2898,1,0.037,2252.84,0.037,331,0.462
RRT_Basic,2899,1,0.024,2206.02,0.024,228,0.429
RRT_Connect_Basic,2900,1,0.012,2220.39,0.012,106,0.545
RRT_Star_Basic,2901,1,0.057,1945.17,8.563,3930,0.233
Informed_RRT_Star_Basic,2902,1,0.042,2286.74,0.251,3888,0.465
SC_RRT_Basic,2903,1,0.008,1948.42,0.008,171,0.163
Dynamic_RRT_Basic,2904,1,0.014,2186.84,0.014,161,0.486
RRT_Basic,2905,1,0.022,2199.57,0.022,189,0.460
RRT_Connect_Basic,2906,1,0.009,2100.10,0.009,72,0.422
RRT_Star_Basic,2907,1,0.137,1954.59,8.206,3824,0.139
Informed_RRT_Star_Basic,2908,1,0.048,2315.92,0.246,3806,0.432
SC_RRT_Basic,2909,1,0.010,1973.67,0.010,197,0.237
Dynamic_RRT_Basic,2910,1,0.041,2176.47,0.042,372,0.454
RRT_Basic,2911,1,0.015,2511.25,0.015,141,0.460
RRT_Connect_Basic,2912,1,0.005,2090.00,0.005,58,0.470
RRT_Star_Basic,2913,1,0.044,1962.27,7.872,3941,0.114
Informed_RRT_Star_Basic,2914,1,0.055,2220.97,0.249,3894,0.439
SC_RRT_Basic,2915,1,0.010,2043.93,0.010,197,0.041
Dynamic_RRT_Basic,2916,1,0.018,2214.66,0.018,203,0.432
RRT_Basic,2917,1,0.032,2290.81,0.032,307,0.460
RRT_Connect_Basic,2918,1,0.010,2393.65,0.010,81,0.557
RRT_Star_Basic,2919,1,0.069,2003.77,8.975,3903,0.272
Informed_RRT_Star_Basic,2920,1,0.064,2496.03,0.249,3711,0.422
SC_RRT_Basic,2921,1,0.012,2030.07,0.012,210,0.379
Dynamic_RRT_Basic,2922,1,0.018,2100.11,0.018,205,0.426
RRT_Basic,2923,1,0.017,2248.27,0.017,174,0.479
RRT_Connect_Basic,2924,1,0.006,2063.94,0.006,67,0.456
RRT_Star_Basic,2925,1,0.086,1984.25,8.452,3851,0.196
Informed_RRT_Star_Basic,2926,1,0.035,2161.54,0.257,3983,0.423
SC_RRT_Basic,2927,1,0.010,2137.26,0.010,200,0.446
Dynamic_RRT_Basic,2928,1,0.025,2127.56,0.025,270,0.471
RRT_Basic,2929,1,0.008,2136.29,0.008,95,0.420
RRT_Connect_Basic,2930,1,0.008,2162.89,0.008,84,0.437
RRT_Star_Basic,2931,1,0.106,1979.25,8.298,3779,0.382
Informed_RRT_Star_Basic,2932,1,0.060,2266.89,0.242,3743,0.422
SC_RRT_Basic,2933,1,0.015,2121.80,0.015,289,0.047
Dynamic_RRT_Basic,2934,1,0.028,2117.13,0.028,277,0.365
RRT_Basic,2935,1,0.031,2620.92,0.032,320,0.491
RRT_Connect_Basic,2936,1,0.005,2050.62,0.005,56,0.496
RRT_Star_Basic,2937,1,0.084,1974.59,7.424,3639,0.163
Informed_RRT_Star_Basic,2938,1,0.048,2168.04,0.256,3849,0.412
SC_RRT_Basic,2939,1,0.013,2153.57,0.013,254,0.471
Dynamic_RRT_Basic,2940,1,0.017,2138.29,0.017,181,0.471
RRT_Basic,2941,1,0.046,2315.18,0.046,435,0.500
RRT_Connect_Basic,2942,1,0.009,2259.25,0.009,78,0.618
RRT_Star_Basic,2943,1,0.099,1989.57,8.554,3952,0.349
Informed_RRT_Star_Basic,2944,1,0.074,2610.27,0.248,3668,0.432
SC_RRT_Basic,2945,1,0.011,1969.91,0.011,207,0.038
Dynamic_RRT_Basic,2946,1,0.051,2443.76,0.051,466,0.501
RRT_Basic,2947,1,0.014,2243.84,0.014,139,0.487
RRT_Connect_Basic,2948,1,0.008,2215.74,0.008,69,0.571
RRT_Star_Basic,2949,1,0.175,1941.05,8.399,3735,0.319
Informed_RRT_Star_Basic,2950,1,0.056,2240.62,0.263,4023,0.372
SC_RRT_Basic,2951,1,0.010,1963.05,0.010,191,0.046
Dynamic_RRT_Basic,2952,1,0.008,2061.92,0.008,103,0.404
RRT_Basic,2953,1,0.037,2353.57,0.037,348,0.501
RRT_Connect_Basic,2954,1,0.006,2063.76,0.006,58,0.487
RRT_Star_Basic,2955,1,0.079,1980.73,7.706,3825,0.308
Informed_RRT_Star_Basic,2956,1,0.071,2208.96,0.261,3931,0.394
SC_RRT_Basic,2957,1,0.010,1991.78,0.010,197,0.247
Dynamic_RRT_Basic,2958,1,0.013,2252.30,0.013,151,0.489
RRT_Basic,2959,1,0.025,2359.75,0.025,216,0.444
RRT_Connect_Basic,2960,1,0.007,2027.45,0.007,67,0.416
RRT_Star_Basic,2961,1,0.086,1935.19,7.669,3858,0.101
Informed_RRT_Star_Basic,2962,1,0.043,2156.55,0.253,3935,0.435
SC_RRT_Basic,2963,1,0.010,1937.36,0.010,184,0.019
Dynamic_RRT_Basic,2964,1,0.013,2138.29,0.013,158,0.466
RRT_Basic,2965,1,0.023,2186.79,0.023,223,0.458
RRT_Connect_Basic,2966,1,0.008,2060.99,0.008,68,0.453
RRT_Star_Basic,2967,1,0.049,1980.26,10.083,3956,0.342
Informed_RRT_Star_Basic,2968,1,0.042,2180.50,0.259,3967,0.417
SC_RRT_Basic,2969,1,0.012,2000.10,0.012,200,0.033
Dynamic_RRT_Basic,2970,1,0.015,2329.21,0.016,146,0.452
RRT_Basic,2971,1,0.041,2284.47,0.041,380,0.483
RRT_Connect_Basic,2972,1,0.008,2129.98,0.008,73,0.576
