# 性能对比数据汇总 (论文格式)
# 维度: 2D | 总记录数: 3000 | 生成时间: 15-Mar-2026 18:34:44

# 主要性能指标 (均值±标准差)
算法,成功率(%),收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,100.0,0.046±0.033,2323.07±127.16,0.046±0.033,271±173,0.469±0.037
RRT_Connect_Basic,100.0,0.012±0.006,2145.80±97.67,0.012±0.006,70±10,0.497±0.064
RRT_Star_Basic,100.0,0.166±0.276,1969.06±18.73,13.387±1.675,3857±98,0.293±0.079
Informed_RRT_Star_Basic,100.0,0.215±0.124,2034.17±95.19,2.083±0.418,3855±97,0.191±0.052
SC_RRT_Basic,100.0,0.038±0.014,2004.27±61.58,0.038±0.014,209±34,0.162±0.133
Dynamic_RRT_Basic,100.0,0.056±0.058,2286.43±130.45,0.056±0.058,301±198,0.463±0.040

# 详细运行数据
算法,运行序号,成功,收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
Informed_RRT_Star_Basic,2176,1,0.237,2310.77,1.541,3679,0.196
SC_RRT_Basic,2177,1,0.051,2029.10,0.051,202,0.044
Dynamic_RRT_Basic,2178,1,0.144,2314.19,0.144,633,0.516
RRT_Basic,2179,1,0.072,2400.12,0.072,279,0.504
RRT_Connect_Basic,2180,1,0.019,2136.99,0.019,65,0.532
RRT_Star_Basic,2181,1,0.111,1974.24,16.410,3921,0.228
Informed_RRT_Star_Basic,2182,1,0.200,1974.03,3.168,3865,0.193
SC_RRT_Basic,2183,1,0.016,1960.09,0.016,174,0.159
Dynamic_RRT_Basic,2184,1,0.061,2443.76,0.062,230,0.466
RRT_Basic,2185,1,0.071,2386.86,0.071,298,0.504
RRT_Connect_Basic,2186,1,0.017,2142.47,0.017,63,0.493
RRT_Star_Basic,2187,1,0.672,1973.91,13.211,3706,0.311
Informed_RRT_Star_Basic,2188,1,0.188,1976.80,1.986,3746,0.208
SC_RRT_Basic,2189,1,0.025,2111.54,0.025,214,0.392
Dynamic_RRT_Basic,2190,1,0.310,2405.58,0.311,962,0.474
RRT_Basic,2191,1,0.077,2239.86,0.077,281,0.455
RRT_Connect_Basic,2192,1,0.009,2160.58,0.009,62,0.554
RRT_Star_Basic,2193,1,0.090,1969.62,14.343,3828,0.358
Informed_RRT_Star_Basic,2194,1,0.187,1944.25,2.879,3965,0.150
SC_RRT_Basic,2195,1,0.044,1963.43,0.044,204,0.200
Dynamic_RRT_Basic,2196,1,0.080,2232.00,0.081,372,0.513
RRT_Basic,2197,1,0.019,2235.22,0.020,159,0.457
RRT_Connect_Basic,2198,1,0.020,2128.87,0.020,62,0.496
RRT_Star_Basic,2199,1,0.074,1964.08,14.415,3741,0.151
Informed_RRT_Star_Basic,2200,1,0.263,2194.67,1.903,3874,0.297
SC_RRT_Basic,2201,1,0.052,2109.70,0.052,258,0.180
Dynamic_RRT_Basic,2202,1,0.021,2210.37,0.021,192,0.479
RRT_Basic,2203,1,0.042,2734.46,0.042,386,0.440
RRT_Connect_Basic,2204,1,0.006,2017.77,0.006,58,0.375
RRT_Star_Basic,2205,1,0.095,1948.72,15.728,3961,0.318
Informed_RRT_Star_Basic,2206,1,0.155,2013.45,2.245,3902,0.323
SC_RRT_Basic,2207,1,0.036,1929.87,0.036,181,0.013
Dynamic_RRT_Basic,2208,1,0.169,2520.13,0.169,788,0.448
RRT_Basic,2209,1,0.067,2276.57,0.067,238,0.461
RRT_Connect_Basic,2210,1,0.012,2126.09,0.012,69,0.548
RRT_Star_Basic,2211,1,0.116,1947.33,15.321,3945,0.319
Informed_RRT_Star_Basic,2212,1,0.566,2000.21,2.493,3871,0.167
SC_RRT_Basic,2213,1,0.044,2031.71,0.044,201,0.351
Dynamic_RRT_Basic,2214,1,0.033,2291.03,0.034,260,0.472
RRT_Basic,2215,1,0.030,2131.29,0.030,193,0.443
RRT_Connect_Basic,2216,1,0.007,2193.23,0.007,64,0.498
RRT_Star_Basic,2217,1,0.191,1972.50,14.047,3841,0.342
Informed_RRT_Star_Basic,2218,1,0.186,2146.24,1.893,3892,0.304
SC_RRT_Basic,2219,1,0.056,1951.27,0.056,230,0.039
Dynamic_RRT_Basic,2220,1,0.069,2292.64,0.070,410,0.491
RRT_Basic,2221,1,0.117,2735.35,0.117,700,0.468
RRT_Connect_Basic,2222,1,0.032,2383.43,0.032,101,0.511
RRT_Star_Basic,2223,1,0.115,1972.68,14.909,3842,0.175
Informed_RRT_Star_Basic,2224,1,0.210,2030.42,2.006,3869,0.223
SC_RRT_Basic,2225,1,0.032,1978.35,0.032,171,0.314
Dynamic_RRT_Basic,2226,1,0.017,2176.47,0.018,176,0.467
RRT_Basic,2227,1,0.012,2152.63,0.012,108,0.461
RRT_Connect_Basic,2228,1,0.007,2074.21,0.007,62,0.485
RRT_Star_Basic,2229,1,0.080,1956.95,12.521,3941,0.316
Informed_RRT_Star_Basic,2230,1,0.115,1987.17,2.457,3963,0.185
SC_RRT_Basic,2231,1,0.033,1939.93,0.033,191,0.021
Dynamic_RRT_Basic,2232,1,0.037,2208.65,0.037,202,0.475
RRT_Basic,2233,1,0.025,2162.61,0.025,112,0.427
RRT_Connect_Basic,2234,1,0.019,2035.43,0.019,65,0.434
RRT_Star_Basic,2235,1,0.074,1970.01,16.055,3840,0.331
Informed_RRT_Star_Basic,2236,1,0.074,1958.84,2.525,3818,0.159
SC_RRT_Basic,2237,1,0.032,2025.75,0.032,193,0.040
Dynamic_RRT_Basic,2238,1,0.068,2138.29,0.069,186,0.464
RRT_Basic,2239,1,0.036,2420.56,0.036,195,0.471
RRT_Connect_Basic,2240,1,0.006,2078.49,0.006,59,0.529
RRT_Star_Basic,2241,1,0.169,1964.30,13.850,3856,0.174
Informed_RRT_Star_Basic,2242,1,0.195,2230.09,1.433,3725,0.232
SC_RRT_Basic,2243,1,0.042,2057.92,0.042,227,0.391
Dynamic_RRT_Basic,2244,1,0.018,2138.29,0.019,174,0.523
RRT_Basic,2245,1,0.012,2281.84,0.012,109,0.429
RRT_Connect_Basic,2246,1,0.008,2251.97,0.008,82,0.454
RRT_Star_Basic,2247,1,0.124,1975.44,13.492,3799,0.319
Informed_RRT_Star_Basic,2248,1,0.227,2181.16,1.371,3792,0.215
SC_RRT_Basic,2249,1,0.027,1932.86,0.027,176,0.019
Dynamic_RRT_Basic,2250,1,0.371,2291.03,0.372,1286,0.511
RRT_Basic,2251,1,0.045,2287.81,0.045,145,0.375
RRT_Connect_Basic,2252,1,0.019,2134.72,0.019,71,0.486
RRT_Star_Basic,2253,1,0.063,1987.47,14.159,3863,0.196
Informed_RRT_Star_Basic,2254,1,0.204,2173.44,1.542,3786,0.241
SC_RRT_Basic,2255,1,0.035,2032.78,0.035,254,0.248
Dynamic_RRT_Basic,2256,1,0.026,2340.49,0.026,238,0.441
RRT_Basic,2257,1,0.031,2272.42,0.032,220,0.485
RRT_Connect_Basic,2258,1,0.010,2283.71,0.010,73,0.493
RRT_Star_Basic,2259,1,0.086,1960.76,12.715,3879,0.338
Informed_RRT_Star_Basic,2260,1,0.111,1998.80,2.164,3890,0.146
SC_RRT_Basic,2261,1,0.041,2161.04,0.041,220,0.474
Dynamic_RRT_Basic,2262,1,0.129,2546.32,0.130,517,0.439
RRT_Basic,2263,1,0.036,2318.56,0.037,137,0.484
RRT_Connect_Basic,2264,1,0.017,2215.93,0.017,79,0.469
RRT_Star_Basic,2265,1,0.191,1957.38,13.352,3793,0.357
Informed_RRT_Star_Basic,2266,1,0.416,1940.29,2.357,3856,0.130
SC_RRT_Basic,2267,1,0.014,1950.57,0.014,162,0.030
Dynamic_RRT_Basic,2268,1,0.024,2329.21,0.025,196,0.529
RRT_Basic,2269,1,0.040,2348.79,0.040,169,0.464
RRT_Connect_Basic,2270,1,0.024,2078.03,0.024,77,0.479
RRT_Star_Basic,2271,1,0.129,1953.37,13.754,3852,0.333
Informed_RRT_Star_Basic,2272,1,0.148,1997.85,2.077,3904,0.271
SC_RRT_Basic,2273,1,0.013,2026.27,0.013,215,0.033
Dynamic_RRT_Basic,2274,1,0.082,2176.47,0.082,206,0.436
RRT_Basic,2275,1,0.012,2211.47,0.012,124,0.537
RRT_Connect_Basic,2276,1,0.011,2161.14,0.011,77,0.544
RRT_Star_Basic,2277,1,0.039,1969.10,13.921,3919,0.323
Informed_RRT_Star_Basic,2278,1,0.228,2026.56,2.389,3952,0.150
SC_RRT_Basic,2279,1,0.019,1959.61,0.019,188,0.262
Dynamic_RRT_Basic,2280,1,0.019,2214.66,0.019,192,0.415
RRT_Basic,2281,1,0.092,2312.92,0.092,573,0.490
RRT_Connect_Basic,2282,1,0.019,2196.71,0.019,67,0.549
RRT_Star_Basic,2283,1,0.071,1974.55,12.723,3920,0.322
Informed_RRT_Star_Basic,2284,1,0.243,2199.64,1.499,3761,0.192
SC_RRT_Basic,2285,1,0.016,1984.31,0.016,213,0.037
Dynamic_RRT_Basic,2286,1,0.083,2367.39,0.084,414,0.453
RRT_Basic,2287,1,0.018,2286.77,0.019,141,0.503
RRT_Connect_Basic,2288,1,0.012,2371.23,0.012,102,0.595
RRT_Star_Basic,2289,1,0.074,1964.09,14.935,3859,0.161
Informed_RRT_Star_Basic,2290,1,0.233,1946.22,2.643,3940,0.174
SC_RRT_Basic,2291,1,0.044,2033.81,0.044,230,0.028
Dynamic_RRT_Basic,2292,1,0.020,2291.03,0.020,213,0.557
RRT_Basic,2293,1,0.026,2527.83,0.026,212,0.488
RRT_Connect_Basic,2294,1,0.012,2070.96,0.012,64,0.573
RRT_Star_Basic,2295,1,0.116,1955.80,15.121,4005,0.332
Informed_RRT_Star_Basic,2296,1,1.147,2230.07,1.481,3708,0.226
SC_RRT_Basic,2297,1,0.046,1954.80,0.046,241,0.013
Dynamic_RRT_Basic,2298,1,0.025,2176.47,0.025,109,0.468
RRT_Basic,2299,1,0.030,2184.71,0.031,174,0.432
RRT_Connect_Basic,2300,1,0.009,2081.65,0.009,60,0.512
RRT_Star_Basic,2301,1,0.077,1941.33,15.011,3905,0.335
Informed_RRT_Star_Basic,2302,1,0.197,1946.24,2.436,3874,0.223
SC_RRT_Basic,2303,1,0.031,1953.28,0.031,168,0.007
Dynamic_RRT_Basic,2304,1,0.029,2250.38,0.030,249,0.421
RRT_Basic,2305,1,0.095,2555.48,0.095,443,0.483
RRT_Connect_Basic,2306,1,0.008,2149.16,0.008,68,0.447
RRT_Star_Basic,2307,1,0.371,1978.02,12.618,3717,0.262
Informed_RRT_Star_Basic,2308,1,0.218,2052.01,2.269,3932,0.141
SC_RRT_Basic,2309,1,0.033,2088.39,0.033,202,0.311
Dynamic_RRT_Basic,2310,1,0.022,2176.47,0.022,210,0.455
RRT_Basic,2311,1,0.044,2379.38,0.044,282,0.505
RRT_Connect_Basic,2312,1,0.005,2013.98,0.005,55,0.380
RRT_Star_Basic,2313,1,0.113,1996.86,15.597,3901,0.334
Informed_RRT_Star_Basic,2314,1,0.289,2139.85,2.412,3875,0.181
SC_RRT_Basic,2315,1,0.047,2002.53,0.047,204,0.029
Dynamic_RRT_Basic,2316,1,0.088,2367.39,0.088,375,0.462
RRT_Basic,2317,1,0.029,2387.19,0.029,157,0.467
RRT_Connect_Basic,2318,1,0.007,2173.95,0.007,68,0.583
RRT_Star_Basic,2319,1,0.090,1982.18,15.194,3932,0.316
Informed_RRT_Star_Basic,2320,1,0.173,1935.91,2.518,3821,0.126
SC_RRT_Basic,2321,1,0.049,2003.73,0.049,231,0.520
Dynamic_RRT_Basic,2322,1,0.020,2291.03,0.020,185,0.455
RRT_Basic,2323,1,0.127,2381.19,0.127,701,0.486
RRT_Connect_Basic,2324,1,0.027,2236.62,0.027,71,0.468
RRT_Star_Basic,2325,1,0.138,1997.48,12.515,3684,0.320
Informed_RRT_Star_Basic,2326,1,0.226,1962.63,2.368,3902,0.190
SC_RRT_Basic,2327,1,0.050,1988.45,0.050,192,0.044
Dynamic_RRT_Basic,2328,1,0.173,2291.03,0.174,738,0.449
RRT_Basic,2329,1,0.049,2287.66,0.050,145,0.473
RRT_Connect_Basic,2330,1,0.011,2186.44,0.011,70,0.419
RRT_Star_Basic,2331,1,0.112,1943.81,12.766,3908,0.315
Informed_RRT_Star_Basic,2332,1,0.155,2063.60,1.819,3883,0.191
SC_RRT_Basic,2333,1,0.044,1931.34,0.044,203,0.031
Dynamic_RRT_Basic,2334,1,0.024,2252.84,0.025,234,0.490
RRT_Basic,2335,1,0.047,2596.91,0.047,417,0.430
RRT_Connect_Basic,2336,1,0.019,2238.17,0.019,79,0.449
RRT_Star_Basic,2337,1,0.136,1969.15,13.885,3742,0.230
Informed_RRT_Star_Basic,2338,1,0.298,2032.84,1.702,3776,0.200
SC_RRT_Basic,2339,1,0.033,2011.51,0.033,172,0.186
Dynamic_RRT_Basic,2340,1,0.036,2329.21,0.036,259,0.392
RRT_Basic,2341,1,0.019,2415.98,0.019,139,0.459
RRT_Connect_Basic,2342,1,0.006,2028.83,0.006,59,0.455
RRT_Star_Basic,2343,1,0.079,1993.45,15.029,3928,0.212
Informed_RRT_Star_Basic,2344,1,0.344,1972.37,2.807,3921,0.132
SC_RRT_Basic,2345,1,0.040,1969.52,0.040,188,0.276
Dynamic_RRT_Basic,2346,1,0.092,2443.76,0.092,335,0.457
RRT_Basic,2347,1,0.031,2308.48,0.031,229,0.476
RRT_Connect_Basic,2348,1,0.010,2209.99,0.010,81,0.553
RRT_Star_Basic,2349,1,0.049,1963.71,15.008,3873,0.177
Informed_RRT_Star_Basic,2350,1,0.229,2016.54,1.916,3913,0.182
SC_RRT_Basic,2351,1,0.036,1957.21,0.036,218,0.025
Dynamic_RRT_Basic,2352,1,0.044,2481.94,0.044,384,0.462
RRT_Basic,2353,1,0.019,2354.09,0.019,136,0.460
RRT_Connect_Basic,2354,1,0.010,2163.13,0.010,62,0.557
RRT_Star_Basic,2355,1,0.069,1977.76,14.396,3920,0.338
Informed_RRT_Star_Basic,2356,1,0.203,1974.51,2.662,3829,0.139
SC_RRT_Basic,2357,1,0.044,2013.50,0.044,276,0.046
Dynamic_RRT_Basic,2358,1,0.050,2405.58,0.051,303,0.458
RRT_Basic,2359,1,0.048,2263.21,0.048,246,0.436
RRT_Connect_Basic,2360,1,0.015,2145.89,0.015,70,0.484
RRT_Star_Basic,2361,1,0.140,1951.48,11.903,3879,0.306
Informed_RRT_Star_Basic,2362,1,0.180,1974.87,1.970,3875,0.188
SC_RRT_Basic,2363,1,0.065,1993.65,0.065,257,0.253
Dynamic_RRT_Basic,2364,1,0.028,2138.29,0.028,163,0.403
RRT_Basic,2365,1,0.065,2368.00,0.065,387,0.475
RRT_Connect_Basic,2366,1,0.007,2036.43,0.007,58,0.405
RRT_Star_Basic,2367,1,0.301,1935.99,11.666,3773,0.314
Informed_RRT_Star_Basic,2368,1,0.243,2018.01,1.661,3854,0.249
SC_RRT_Basic,2369,1,0.046,1959.90,0.046,199,0.143
Dynamic_RRT_Basic,2370,1,0.057,2367.39,0.057,322,0.417
RRT_Basic,2371,1,0.046,2370.91,0.046,180,0.525
RRT_Connect_Basic,2372,1,0.016,2150.09,0.016,62,0.541
RRT_Star_Basic,2373,1,0.139,1973.46,13.534,3899,0.347
Informed_RRT_Star_Basic,2374,1,0.145,1951.32,2.558,3994,0.099
SC_RRT_Basic,2375,1,0.027,2008.07,0.027,180,0.025
Dynamic_RRT_Basic,2376,1,0.035,2390.46,0.035,266,0.451
RRT_Basic,2377,1,0.043,2188.61,0.043,200,0.516
RRT_Connect_Basic,2378,1,0.012,2142.59,0.012,73,0.558
RRT_Star_Basic,2379,1,0.043,1963.81,13.461,3941,0.327
Informed_RRT_Star_Basic,2380,1,0.168,1966.48,2.243,3874,0.188
SC_RRT_Basic,2381,1,0.023,1980.20,0.023,197,0.210
Dynamic_RRT_Basic,2382,1,0.103,2469.08,0.103,427,0.472
RRT_Basic,2383,1,0.036,2363.54,0.036,322,0.435
RRT_Connect_Basic,2384,1,0.013,2299.41,0.013,95,0.485
RRT_Star_Basic,2385,1,0.129,1977.15,12.761,3926,0.347
Informed_RRT_Star_Basic,2386,1,0.158,2000.08,1.927,3843,0.260
SC_RRT_Basic,2387,1,0.036,1921.78,0.036,198,0.121
Dynamic_RRT_Basic,2388,1,0.078,2329.21,0.078,472,0.437
RRT_Basic,2389,1,0.015,2327.09,0.015,107,0.526
RRT_Connect_Basic,2390,1,0.007,2089.76,0.007,64,0.446
RRT_Star_Basic,2391,1,0.548,1934.59,11.725,3631,0.317
Informed_RRT_Star_Basic,2392,1,0.089,2033.21,1.916,3876,0.215
SC_RRT_Basic,2393,1,0.054,2003.77,0.054,204,0.260
Dynamic_RRT_Basic,2394,1,0.038,2214.66,0.039,254,0.468
RRT_Basic,2395,1,0.019,2076.11,0.019,121,0.407
RRT_Connect_Basic,2396,1,0.006,2051.35,0.006,60,0.404
RRT_Star_Basic,2397,1,0.101,1964.71,14.963,3801,0.318
Informed_RRT_Star_Basic,2398,1,0.163,2179.88,1.798,3736,0.304
SC_RRT_Basic,2399,1,0.038,2001.61,0.038,192,0.040
Dynamic_RRT_Basic,2400,1,0.069,2252.84,0.069,329,0.515
RRT_Basic,2401,1,0.067,2770.81,0.067,349,0.350
RRT_Connect_Basic,2402,1,0.008,2124.22,0.008,64,0.508
RRT_Star_Basic,2403,1,0.330,1981.66,10.598,3654,0.310
Informed_RRT_Star_Basic,2404,1,0.171,2112.81,2.090,3857,0.164
SC_RRT_Basic,2405,1,0.041,1971.21,0.041,215,0.027
Dynamic_RRT_Basic,2406,1,0.016,2252.84,0.016,188,0.490
RRT_Basic,2407,1,0.028,2385.42,0.029,196,0.454
RRT_Connect_Basic,2408,1,0.009,2224.59,0.009,82,0.575
RRT_Star_Basic,2409,1,0.042,1974.21,15.006,3906,0.335
Informed_RRT_Star_Basic,2410,1,0.197,2035.97,2.081,3828,0.196
SC_RRT_Basic,2411,1,0.040,1985.05,0.040,191,0.202
Dynamic_RRT_Basic,2412,1,0.018,2100.11,0.018,146,0.398
RRT_Basic,2413,1,0.027,2282.80,0.027,206,0.427
RRT_Connect_Basic,2414,1,0.015,2094.51,0.015,63,0.488
RRT_Star_Basic,2415,1,0.119,1989.08,13.969,3828,0.364
Informed_RRT_Star_Basic,2416,1,0.220,1939.32,2.808,4061,0.122
SC_RRT_Basic,2417,1,0.037,1973.30,0.037,182,0.040
Dynamic_RRT_Basic,2418,1,0.066,2252.84,0.066,330,0.452
RRT_Basic,2419,1,0.026,2252.01,0.026,244,0.445
RRT_Connect_Basic,2420,1,0.011,2108.82,0.011,81,0.466
RRT_Star_Basic,2421,1,0.096,1952.28,13.259,3914,0.342
Informed_RRT_Star_Basic,2422,1,0.264,2009.76,2.035,3929,0.222
SC_RRT_Basic,2423,1,0.032,1987.91,0.032,174,0.290
Dynamic_RRT_Basic,2424,1,0.082,2291.03,0.082,522,0.501
RRT_Basic,2425,1,0.014,2163.93,0.014,149,0.493
RRT_Connect_Basic,2426,1,0.007,2024.49,0.007,64,0.417
RRT_Star_Basic,2427,1,0.066,1956.58,14.095,3921,0.158
Informed_RRT_Star_Basic,2428,1,0.124,1965.74,2.109,3859,0.157
SC_RRT_Basic,2429,1,0.031,1963.40,0.031,219,0.217
Dynamic_RRT_Basic,2430,1,0.020,2176.47,0.020,206,0.407
RRT_Basic,2431,1,0.036,2419.73,0.036,269,0.491
RRT_Connect_Basic,2432,1,0.007,2004.72,0.007,54,0.348
RRT_Star_Basic,2433,1,0.125,1957.18,14.274,3756,0.326
Informed_RRT_Star_Basic,2434,1,0.163,1935.89,2.461,3776,0.152
SC_RRT_Basic,2435,1,0.058,2083.23,0.058,206,0.299
Dynamic_RRT_Basic,2436,1,0.041,2343.39,0.041,324,0.473
RRT_Basic,2437,1,0.017,2243.31,0.017,141,0.467
RRT_Connect_Basic,2438,1,0.010,2121.80,0.010,81,0.484
RRT_Star_Basic,2439,1,0.067,1997.90,13.498,3807,0.313
Informed_RRT_Star_Basic,2440,1,0.127,1944.30,2.579,3908,0.132
SC_RRT_Basic,2441,1,0.041,2094.15,0.041,219,0.268
Dynamic_RRT_Basic,2442,1,0.013,2176.47,0.013,133,0.417
RRT_Basic,2443,1,0.092,2419.90,0.092,677,0.472
RRT_Connect_Basic,2444,1,0.009,2047.39,0.009,64,0.472
RRT_Star_Basic,2445,1,0.087,1958.44,16.461,3966,0.250
Informed_RRT_Star_Basic,2446,1,0.424,2276.85,1.613,3722,0.169
SC_RRT_Basic,2447,1,0.053,1995.83,0.053,232,0.040
Dynamic_RRT_Basic,2448,1,0.075,2288.92,0.076,354,0.495
RRT_Basic,2449,1,0.066,2240.94,0.067,317,0.466
RRT_Connect_Basic,2450,1,0.019,2207.52,0.019,65,0.514
RRT_Star_Basic,2451,1,0.165,1991.67,14.115,3851,0.353
Informed_RRT_Star_Basic,2452,1,0.134,2174.17,2.126,3903,0.160
SC_RRT_Basic,2453,1,0.051,2095.59,0.051,263,0.330
Dynamic_RRT_Basic,2454,1,0.098,2349.42,0.098,377,0.481
RRT_Basic,2455,1,0.036,2167.87,0.036,189,0.422
RRT_Connect_Basic,2456,1,0.031,2328.16,0.031,118,0.495
RRT_Star_Basic,2457,1,0.136,1954.16,15.453,3879,0.316
Informed_RRT_Star_Basic,2458,1,0.151,1952.52,2.861,3908,0.166
SC_RRT_Basic,2459,1,0.043,2081.80,0.043,213,0.123
Dynamic_RRT_Basic,2460,1,0.025,2137.96,0.025,259,0.447
RRT_Basic,2461,1,0.031,2382.73,0.031,227,0.484
RRT_Connect_Basic,2462,1,0.006,2021.85,0.006,56,0.386
RRT_Star_Basic,2463,1,0.105,1947.69,13.150,3792,0.263
Informed_RRT_Star_Basic,2464,1,0.164,1992.66,1.668,3572,0.241
SC_RRT_Basic,2465,1,0.014,2036.40,0.014,219,0.213
Dynamic_RRT_Basic,2466,1,0.024,2291.03,0.024,220,0.528
RRT_Basic,2467,1,0.043,2221.07,0.043,204,0.494
RRT_Connect_Basic,2468,1,0.015,2166.49,0.015,69,0.583
RRT_Star_Basic,2469,1,0.066,1973.62,16.635,3946,0.332
Informed_RRT_Star_Basic,2470,1,0.126,2070.22,1.749,3952,0.237
SC_RRT_Basic,2471,1,0.033,1957.67,0.033,172,0.019
Dynamic_RRT_Basic,2472,1,0.015,2207.97,0.015,163,0.482
RRT_Basic,2473,1,0.016,2309.71,0.016,112,0.514
RRT_Connect_Basic,2474,1,0.009,2114.79,0.009,61,0.469
RRT_Star_Basic,2475,1,0.076,1955.78,16.957,3826,0.113
Informed_RRT_Star_Basic,2476,1,0.286,1976.73,3.217,3825,0.236
SC_RRT_Basic,2477,1,0.042,2030.57,0.042,191,0.326
Dynamic_RRT_Basic,2478,1,0.109,2214.66,0.109,295,0.412
RRT_Basic,2479,1,0.053,2208.84,0.053,206,0.406
RRT_Connect_Basic,2480,1,0.026,2201.60,0.026,82,0.516
RRT_Star_Basic,2481,1,0.115,1957.36,15.053,3892,0.143
Informed_RRT_Star_Basic,2482,1,0.208,2057.00,2.535,4016,0.195
SC_RRT_Basic,2483,1,0.041,2294.61,0.041,214,0.299
Dynamic_RRT_Basic,2484,1,0.050,2443.76,0.050,381,0.463
RRT_Basic,2485,1,0.024,2262.14,0.024,150,0.440
RRT_Connect_Basic,2486,1,0.012,2453.04,0.012,99,0.525
RRT_Star_Basic,2487,1,0.144,1961.66,15.511,3782,0.341
Informed_RRT_Star_Basic,2488,1,0.271,1992.58,2.923,3877,0.135
SC_RRT_Basic,2489,1,0.057,1978.40,0.057,247,0.048
Dynamic_RRT_Basic,2490,1,0.053,2100.11,0.054,169,0.418
RRT_Basic,2491,1,0.060,2231.24,0.060,210,0.463
RRT_Connect_Basic,2492,1,0.027,2268.41,0.027,75,0.591
RRT_Star_Basic,2493,1,0.193,1944.81,15.596,3917,0.344
Informed_RRT_Star_Basic,2494,1,0.176,1934.83,2.475,3978,0.106
SC_RRT_Basic,2495,1,0.035,1935.90,0.035,190,0.204
Dynamic_RRT_Basic,2496,1,0.021,2252.84,0.021,169,0.518
RRT_Basic,2497,1,0.017,2247.29,0.018,155,0.467
RRT_Connect_Basic,2498,1,0.007,2112.20,0.007,59,0.527
RRT_Star_Basic,2499,1,0.506,1971.82,12.077,3589,0.343
Informed_RRT_Star_Basic,2500,1,0.099,1966.89,2.596,3840,0.236
SC_RRT_Basic,2501,1,0.037,2016.76,0.037,170,0.043
Dynamic_RRT_Basic,2502,1,0.014,2291.03,0.014,152,0.416
RRT_Basic,2503,1,0.051,2267.04,0.051,224,0.475
RRT_Connect_Basic,2504,1,0.021,2133.15,0.021,67,0.487
RRT_Star_Basic,2505,1,0.086,1958.96,16.385,3957,0.322
Informed_RRT_Star_Basic,2506,1,0.160,1976.28,2.302,3792,0.142
SC_RRT_Basic,2507,1,0.021,1941.85,0.021,164,0.034
Dynamic_RRT_Basic,2508,1,0.037,2176.47,0.038,144,0.438
RRT_Basic,2509,1,0.036,2267.46,0.036,206,0.498
RRT_Connect_Basic,2510,1,0.009,2108.04,0.009,67,0.494
RRT_Star_Basic,2511,1,0.793,1942.00,11.025,3633,0.320
Informed_RRT_Star_Basic,2512,1,0.471,2058.20,1.798,3804,0.234
SC_RRT_Basic,2513,1,0.051,2043.56,0.051,232,0.361
Dynamic_RRT_Basic,2514,1,0.019,2252.84,0.020,173,0.463
RRT_Basic,2515,1,0.087,2298.10,0.087,500,0.469
RRT_Connect_Basic,2516,1,0.019,2082.85,0.019,68,0.448
RRT_Star_Basic,2517,1,0.137,1993.13,15.820,3947,0.231
Informed_RRT_Star_Basic,2518,1,0.124,1992.86,2.248,4017,0.251
SC_RRT_Basic,2519,1,0.034,1964.32,0.034,173,0.197
Dynamic_RRT_Basic,2520,1,0.042,2214.66,0.042,332,0.455
RRT_Basic,2521,1,0.081,2255.47,0.081,655,0.529
RRT_Connect_Basic,2522,1,0.027,2192.69,0.027,87,0.451
RRT_Star_Basic,2523,1,1.300,2035.34,11.870,3436,0.140
Informed_RRT_Star_Basic,2524,1,0.245,2088.71,2.056,3688,0.219
SC_RRT_Basic,2525,1,0.036,1973.73,0.036,200,0.023
Dynamic_RRT_Basic,2526,1,0.035,2711.05,0.035,229,0.375
RRT_Basic,2527,1,0.078,2485.60,0.078,295,0.480
RRT_Connect_Basic,2528,1,0.022,2234.67,0.022,79,0.548
RRT_Star_Basic,2529,1,0.269,1957.19,13.276,3774,0.316
Informed_RRT_Star_Basic,2530,1,0.172,1944.79,2.833,3963,0.107
SC_RRT_Basic,2531,1,0.039,2031.71,0.039,185,0.373
Dynamic_RRT_Basic,2532,1,0.020,2291.03,0.020,176,0.465
RRT_Basic,2533,1,0.032,2244.94,0.032,295,0.465
RRT_Connect_Basic,2534,1,0.018,2168.99,0.018,104,0.538
RRT_Star_Basic,2535,1,0.076,1942.30,12.883,3931,0.313
Informed_RRT_Star_Basic,2536,1,0.286,2133.83,1.520,3768,0.198
SC_RRT_Basic,2537,1,0.027,1949.04,0.027,174,0.023
Dynamic_RRT_Basic,2538,1,0.021,2252.84,0.021,172,0.500
RRT_Basic,2539,1,0.049,2278.74,0.049,258,0.502
RRT_Connect_Basic,2540,1,0.009,2136.11,0.009,71,0.560
RRT_Star_Basic,2541,1,0.062,1950.59,12.253,3867,0.180
Informed_RRT_Star_Basic,2542,1,0.150,1956.80,2.355,3955,0.124
SC_RRT_Basic,2543,1,0.088,2335.87,0.088,394,0.044
Dynamic_RRT_Basic,2544,1,0.013,2252.84,0.013,126,0.466
RRT_Basic,2545,1,0.012,2175.81,0.012,122,0.430
RRT_Connect_Basic,2546,1,0.007,2138.63,0.007,66,0.493
RRT_Star_Basic,2547,1,0.096,1978.00,12.123,3833,0.227
Informed_RRT_Star_Basic,2548,1,0.226,1975.49,2.482,3882,0.190
